date_time_utc,picked_up,pitched,call_end_result,City,Name,Address,Website,Phone,Email,Google Rating,Google Reviews,Yelp Rating,Yelp Reviews,FB Rating,FB Reviews,FB Likes,FB Checkins,FB Followers,Title,Description,Adwords,Facebook Ads,Twitter Ads,LinkedIn Ads,Bing Ads,Robot Config,SSL,WordPress,FB URL,Twitter URL,LinkedIn URL,YouTube URL,Instagram URL,Category,Search Type,Crawler Status,Founded,Company Type,Company Size,BBB Profile,State,Years in Business,First Name,Last Name,Contact Job Title,Revenue,Top Keywords
,,,,,"Dr. Lee Jones, MD","8101 Sandy Spring Rd Ste 300-W2, Laurel, MD 20707",,2025205745,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Physical Therapists,Massage Services",yellowpages,,,,,,,,,,,,
,,,,,355 Barber Shop &amp; Spa Full Services,"815 Hungerford Dr, Rockville, MD 20850",,3012514711,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage Therapists,yellowpages,,,,,,,,,,,,
,,,,,Hummingbird Skin Care,"2440 M St NW, Washington, DC 20037",,2027850303,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Beauty Salons,Day Spas,Massage Services",yellowpages,,,,,,,,,,,,
,,,,,Aza Wellness,"6411 Orchard Ave Ste 200 Takoma Park, MD 20912",,4435178224,,,,2,8,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Massage,yelp,,,,,,,,,,,,
,,,,,Couple Retreat Day Spa,"2729 Wilson Blvd, Arlington, VA 22201",,7039338999,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Services,Day Spas,Beauty Salons",yellowpages,,,,,,,,,,,,
,,,,,Solace Massage Therapy & Wellness,"8607 2nd Ave, Silver Spring, MD 20910",http://www.solacemassagetherapy.com,2404221674,jennifer@solacemassagetherapy.com,,,,,,,,,,1,1,0,0,0,0,0,1,0,0,,,,,,"Massage Therapists,Health & Wellness Products,Alternative Medicine & Health Practitioners,Massage Therapists,Massage Services",yellowpages,1,,,,,,,,,,,
,,,,,Edgy Zen Spa,"5254 Seminary Rd, Alexandria, VA 22311",,2022858575,,"4,9",68,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Massage Therapists,Day Spas,Health &amp; Wellness Products",yellowpages,,,,,,,,,,,,
,,,,,Thrive CryoStudio,"2603 Housley Road, Annapolis, MD 21401",https://www.thrivecryostudio.com/locations/annapolis,4435982007,info@thrivecryostudio.com,,,,,,,2733,3,,1,0,1,0,0,0,0,1,1,1,https://www.facebook.com/ThriveCryoStudio/,,,,https://www.instagram.com/thrivecryostudio/,"Medical Spas,Health Clubs,Health &amp; Wellness Products",yellowpages,1,,,,,,,,,,,
,,,,,Stretch Zone,"2315 Forest Dr Unit A, Annapolis, MD 21401",https://www.stretchzone.com/locations/annapolis/,4434585171,info@StretchZone.com,"3,3",12,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/tr?id=481835676765012&ev=PageView&noscript=1,https://twitter.com/StretchZoneUSA,https://www.linkedin.com/company/stretch-zone/,https://www.youtube.com/channel/UCSPwu5bEnSYeut1dSr_uj-Q,https://www.instagram.com/stretchzone_annapolis/,"Wellness center in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Aamg Maternal and Fetal Medicine Specialists,"185 Harry S Truman Pkwy Ste 120, Annapolis, MD 21401",https://www.myaamg.org/maternal-and-fetal-medicine,4102248898,,3,76,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health & Wellness Products,yellowpages,0,,,,,,,,,,,
,,,,,The Vitamin Shoppe,"2315 Forest Dr Ste G, Annapolis, MD 21401",http://www.vitaminshoppe.com/sl/Annapolis-720,4105719838,david.kastin@vitaminshoppe.com,"4,1",31,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,"Health & Wellness Products,Vitamins & Food Supplements,Health & Diet Food Products",yellowpages,1,,,,,,,,,,,
,,,,,Harmonics Wellness,"1 Main St, Annapolis, MD 21401",https://harmonicswellness.com/,4433996611,impallari@gmail.com,5,1,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Wellness program in Annapolis, Maryland",google-places,1,,,,,,,,,,,
,,,,,"BluZone LLC - Hyperbaric Spa, IV Lounge & Mobile IV Services","133 Defense Hwy #110, Annapolis, MD 21401",https://bluzonemd.com/,4436405032,support@bluzonemd.com,5,16,,,,,,,,1,0,1,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/fbevents.js,,,,https://www.instagram.com/bluzone_md/?hl=en,"Wellness center in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Apurva Wellness LLC,"153 Quiet Waters Pl, Annapolis, MD 21403",http://apurvawellness.com/,7036670465,ileana@apurvawellness.com,"4,9",26,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/apurvawellness/,,,,https://www.instagram.com/apurva_wellness/,"Wellness program in Annapolis, Maryland",google-places,1,,,,,,,,,,,
,,,,,"Whole Chiropractic Healthcare, LLC","1202 Annapolis Rd, Odenton, MD 21113",http://www.wholechiro.com,4103051331,info@wholechiro.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,http://www.youtube.com/watch?v=b0BgxNstkFI&feature=related,,"Health &amp; Wellness Products,Physical Therapy Clinics,Yoga Instruction",yellowpages,1,,,,,,,,,,,
,,,,,Vitamin World,"7000 Arundel Mills Cir Ste 209, Hanover, MD 21076",http://www.vitaminworld.com,4437558757,info@vitaminworld.com,,147,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/vitamin-world,,,"Health &amp; Wellness Products,Vitamins &amp; Food Supplements,Health &amp; Diet Food Products",yellowpages,0,1977,Privately Held,201-500,,,,,,,,
,,,,,Vitamin World,"6711 Ritchie Hwy Ste 445, Glen Burnie, MD 21061",http://www.vitaminworld.com,4104241995,custserv@vitaminworld.com,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,https://www.linkedin.com/company/vitamin-world,,,"Health &amp; Wellness Products,Vitamins &amp; Food Supplements,Health &amp; Diet Food Products",yellowpages,0,1977,Privately Held,201-500,,,,,,,,
,,,,,Mid Atlantic Medical Supply,"718 Main St, Reisterstown, MD 21136",http://www.suppliesforliving.com,4103767547,service@medicalsuppliesbaltimore.com,,,,,,,105,2,110,1,0,0,0,0,0,0,1,0,1,https://www.facebook.com/MidAtlanticMedicalSupplyAndEquipment/,,,,,"Health & Wellness Products,Medical Equipment & Supplies,Hospital Equipment & Supplies",yellowpages,1,,,,,,,,,,,
,,,,,Acupuncture by Sarah Damiani,"1438 Defense Hwy, Gambrills, MD 21054",http://www.sarahdamiani.com,2402779832,info@completecareacupuncture.com,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,https://connect.facebook.net/en_US/fbevents.js,,,,https://www.instagram.com/completecareacu,"Health & Wellness Products,Acupuncture,Holistic Practitioners",yellowpages,1,,,,,,,,,,,
,,,,,Jordan Essentials From Lana,"Hanover, MD 21076",http://www.myjestore.com/LTULL,4108642166,,,,,,,,,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Health &amp; Wellness Products,Essential Oils,Herbs",yellowpages,1,,,,,,,,,,,
,,,,,Individually Designed Life,"1648 Trawler Ln, Annapolis, MD 21409",http://www.mkawecki.idlife.com,4103651190,info@idlife.com,,,,,,,26357,,27000,1,0,1,0,0,0,0,0,1,0,https://www.facebook.com/tr?id=2087107888313797&ev=PageView&noscript=1,,,https://www.youtube.com/channel/UC4XyynkicvWSqVcVIEiuMvQ,https://www.instagram.com/idlifeofficial/,"Health & Wellness Products,Health & Fitness Program Consultants,Sleep Disorders-Information & Treatment",yellowpages,1,,,,,,,,,,,
,,,,,Medicap Pharmacy,"717 213th St, Pasadena, MD 21122",http://www.medicap.com,4102557787,connie.lane@cardinalhealth.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Health &amp; Wellness Products,Pharmacies,Diabetes Educational, Referral &amp; Support Services",yellowpages,1,,Privately Held,Nov-50,,,,,,,,
,,,,,Mary Kay Cosmetics,"Pasadena, MD 21122",http://www.marykay.com/lwhittington1,4438483293,privacy.global@mkcorp.com,,,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/MaryKay,,https://www.linkedin.com/company/marykayglobal,https://www.youtube.com/c/marykay,https://www.instagram.com/marykayus/,"Health &amp; Wellness Products,Beauty Supplies &amp; Equipment,Cosmetics &amp; Perfumes",yellowpages,1,,,,,,,,,,,
,,,,,My Balanced Blood Sugar,"1907 Hunt Meadow Dr, Annapolis, MD 21403",http://www.margaretledane.com,4105330573,margaret@margaretledane.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/affiliatemarketingfreedom,,,https://www.youtube.com/channel/UCCGovmWy8Q3BCP8DUq43VOw,https://www.instagram.com/margaretledane/,"Health & Wellness Products,Diabetes Educational, Referral & Support Services,Nutritionists",yellowpages,1,,,,,,,,,,,
,,,,,La Casa,"2574 Southaven Rd, Annapolis, MD 21401",http://www.lacasallc.com,4102245551,info@lacasallc.com,"3,7",6,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/LaCasaHomes?fref=ts,,,,,Health & Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,Galaxy Hypnosis,"1667 Crofton Blvd Suite 4, Crofton, MD 21114",http://www.galaxyhypnosis.com,3012023605,,5,22,,,,,,,,1,1,0,0,0,0,0,0,0,0,http://www.facebook.com/2008/fbml,,,,,"Health & Wellness Products,Hypnotists,Hypnotherapy",yellowpages,1,,,,,,,,,,,
,,,,,Blossoms Events and Catering,"1009 Bay Ridge Ave, Annapolis, MD 21403",http://www.eventsbyblossoms.com,4108494083,info@eventsbyblossoms.com,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,https://www.facebook.com/blossomseventsandcatering/,,,,https://www.instagram.com/blossomseventsandcatering/,"Health & Wellness Products,Caterers,Greek Restaurants",yellowpages,1,,,,,,,,,,,
,,,,,"Another Vessel Enterprise, LLC","PO Box 432, Odenton, MD 21113",http://www.anothervessel.com,4433704434,principal@anothervessel.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Health &amp; Wellness Products,Personal Image Consultants,Resume Service",yellowpages,1,,,,,,,,,,,
,,,,,A Breath of Wellness Life Coaching,"815 Ritchie Highway, Suite 218, Severna Park, MD 21012",http://www.abreathofwellness.com,2403041969,erin@abreathofwellness.com,,,,,,,,,,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,https://www.youtube.com/channel/UCwGhLRs3dQK3480Qkts8Trw?view_as=subscriber,https://www.instagram.com/abreathofwellness,"Health &amp; Wellness Products,Stress Management &amp; Prevention,Meditation Instruction",yellowpages,1,,,,,,,,,,,
,,,,,The Natural Path,"49 Old Solomons Island Rd #104, Annapolis, MD 21401",http://thenaturalpathnp.com/,4102205373,naturalpath456@gmail.com,5,5,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/163993652103611,,,,https://www.instagram.com/onthenaturalpath,"Wellness center in Annapolis, Maryland",google-places,1,,,,,,,,,,,
,,,,,Herbalife Independent Distributor,Serving theAnnapolis Area,http://herbal-nutrition.net/gardenmouse,3015349067,info@herbalnutrition.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://connect.facebook.net/en_US/sdk/xfbml.customerchat.js,,,,,"Health &amp; Wellness Products,Health &amp; Diet Food Products",yellowpages,1,,,,,,,,,,,
,,,,,GNC,"2490 Solomons Island Rd, Annapolis, MD 21401",http://gnc.com,4105716273,,"3,3",6,,,,,,,,0,0,1,0,0,0,0,1,1,0,,,,,,"Health & Wellness Products,Health & Diet Food Products,Herbs",yellowpages,1,,,,,,,,,,,
,,,,,Advocate Support Services Inc,"700 Melvin Ave Ste 9, Annapolis, MD 21401",http://advocatesupport.com,4109909110,info@advocatesupport.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/124404150581335,,,,https://www.instagram.com/advocate_support_services_inc/,Health & Wellness Products,yellowpages,1,,,,,,,,,,,
,,,,,Annapolis Wellness Corp.,"1000 Bestgate Rd, Annapolis, Md 21401",,14105712758,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Wellness program,bing,,,,,,,,,,,,
,,,,,Brooks Beauty Boutique- Avon Representative,"7816 Shellye Rd, Glen Burnie, MD 21060",,3013517586,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health & Wellness Products,Beauty Supplies & Equipment,Business Coaches & Consultants",yellowpages,,,,,,,,,,,,
,,,,,BRONSON WELLNESS LLC,"114 Annapolis St, Annapolis, MD 21401",,4102124181,,5,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Wellness center in Annapolis, Maryland",google-places,,,,,,,,,,,,
,,,,,Maryland Kangen Water Distributor,"386 Holly Trl, Crownsville, MD 21032",,3048206840,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health & Wellness Products,Water Dealers,Water Filtration & Purification Equipment",yellowpages,,,,,,,,,,,,
,,,,,Care Connection Inc,"1215 Annapolis Rd Ste 202, Odenton, MD 21113",,4106723970,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
,,,,,Red Palm Living,"Glen Burnie, MD 21060",,4108081912,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Health &amp; Wellness Products,Candles,Skin Care",yellowpages,,,,,,,,,,,,
,,,,,Immediate Care Medical Center,"808 Landmark Dr Ste 116, Glen Burnie, MD 21061",,4107604500,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,Health &amp; Wellness Products,yellowpages,,,,,,,,,,,,
,,,,,The Womb Room,"3355 Keswick Rd Ste 104 Baltimore, MD 21211",https://www.WombRoom.Mom,4104504600,support@wombroom.mom,"4,9",123,5,11,,,,,,1,1,1,0,0,0,0,1,0,0,https://www.facebook.com/wombroombaltimore/,,,https://www.youtube.com/channel/UCVreXIb4gE842lG_qDQvXVg,https://www.instagram.com/thewombroom_baltimore/,"Yoga,Parenting Classes,Doulas",yelp,1,2015,Privately Held,Nov-50,,,,,,,,
,,,,,Club Pilates,"2661 Riva Rd Bldg 600 Ste 625 Annapolis, MD 21401",https://www.clubpilates.com/annapolis/,2403247474,granadahills@clubpilates.com,"4,1",36,"3,8",13,,,1434,444,1531,1,1,1,1,0,0,0,1,1,0,https://www.facebook.com/1012075975604997,https://twitter.com/clubpilates,https://www.linkedin.com/company/club-pilates-san-diego/,,https://instagram.com/clubpilatesannapolis,"Pilates,Yoga",yelp,1,2007,Privately Held,201-500,,,,,,,,
,,,,,Ruah Yoga Studio,"1915 Towne Centre Blvd Ste 115 Annapolis, MD 21401",https://ruahstudio.com,4102167838,,"4,8",18,"4,7",12,,,,,,1,0,0,0,0,0,0,1,0,0,,,,,,"Yoga,Pilates",yelp,1,,,,,,,,,,,
,,,,,Yoga Factory,"1901 West St Annapolis, MD 21401",http://yogafactoryannapolis.com,4105331908,yogafactorymaryland@gmail.com,"4,7",24,"3,6",14,"3,8",27,679,258,875,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/yogafactoryannapolis,,,https://www.youtube.com/channel/UCpbS6-8xuSAtGm00vQck3jw,https://www.instagram.com/yoga.factory.annapolis/,Yoga,yelp,1,,,,,,,,,,,
,,,,,Veronica Whetsel Integrative Physical Therapy,"2152 Renard Ct Annapolis, MD 21401",http://www.veronicawhetsel.com,4438223725,veronica@veronicawhetsel.com,5,19,5,3,,,1067,21,,1,0,0,0,0,0,0,1,1,1,,,,,,"Physical Therapy,Yoga,Pilates",yelp,1,,,,,,,,,,,
,,,,,Brigade Sports Complex,"64 Greenbury Point Rd Annapolis, MD 21409",http://www.usnabsd.com/brigade-sports-complex,4102939700,bsc@usna.edu,,,"4,3",3,"4,1",604,2642,9718,2900,1,1,1,0,0,0,0,1,1,1,https://www.facebook.com/BrigadeSportsComplex?fref=ts,,,,,"Skating Rinks,Yoga",yelp,1,,,,,,,,,,,
,,,,,Ridgely Retreat,"203 Ridgely Ave Annapolis, MD 21401",http://www.ridgelyretreat.com,4434330462,info@ridgelyretreat.com,"4,4",21,"4,4",20,,,72775,,74000,1,1,0,0,0,0,0,1,1,0,https://facebook.com/613038668722444,,,,http://instagram.com/,"Yoga,Acupuncture,Massage Therapy",yelp,1,,,Nov-50,,,,,,,,
,,,,,Prana,"2049-G West St The Parole Station Plaza Annapolis, MD 21401",http://www.pranastudio.com,4102663401,kathleenschuman@icloud.com,,,"4,6",11,"4,5",130,1501,2289,1500,1,1,0,0,0,0,0,1,0,1,https://www.facebook.com/pranastudioannapolis/,,,,,Yoga,yelp,1,,,,,,,,,,,
,,,,,Its Time For Healing Holistic Sanctuary,"6404 Telegraph Rd. Ste 211 Alexandria, VA 22310",http://www.itstimeforhealing.com,2025997108,itstime4healing@gmail.com,5,18,"4,9",13,,,1329,1050,,1,1,0,0,0,0,0,1,0,0,https://www.facebook.com/MayasaHolistic/?fref=ts,http://twitter.com/,,https://www.youtube.com/watch?v=zxcDaL1pU9A,,"Naturopathic/Holistic,Doulas,Yoga",yelp,1,,,,,,,,,,,
,,,,,Dragonfly Paddle & Fitness,"117 Yacht Club Dr, Chester, MD 21619",http://www.dragonflypaddleandfitness.com,4439955485,karla@dragonflypaddleandfitness.com,,,5,4,,,1597,135,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/plugins/video.php?href=https%3A%2F%2Fwww.facebook.com%2FQACTV%2Fvideos%2F479625676171907%2F&amp,,,,https://www.instagram.com/dragonflypaddleandfitness,"Paddleboarding,Yoga",yelp,1,,,,,,,,,,,
,,,,,12 Labours Crossfit Annapolis,"1789 Mcguckian St Annapolis, MD 21401",http://12labourscrossfitannapolis.com/location,4108637320,,5,41,"4,8",5,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Interval Training Gyms,Yoga",yelp,1,,,,,,,,,,,
,,,,,Well with Brielle,"Annapolis, MD 21401",,3018873699,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Dietitians,Yoga",yelp,,,,,,,,,,,,
,,,,,Nurturinghanz Massage,"509 S Cherry Grove Ave #1a, Annapolis, MD 21401",https://www.nurturinghanzmassage.com/,4106269696,,"4,1",30,,,,,,,,1,0,0,0,0,0,0,1,1,0,,,,,,"Massage therapist in Annapolis, Maryland",google-places,1,,,,,,,,,,,
,,,,,Mobile Performance Therapy-Annapolis,"2152 Renard Ct, Annapolis, MD 21401",https://www.mobileperformancetherapy.com/,4432038810,info@mobileperformancetherapy.com,5,23,,,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/mobileperformancetherapy/,,,,https://www.instagram.com/mobile.performance.therapy/,"Massage therapist in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Meadow Hill Wellness,"53 Old Solomons Island Rd Ste C Annapolis, MD 21401",http://www.meadowhillwellness.com,4102630411,info@meadowhillwellness.com,5,54,"4,3",6,,,,323,2600,1,1,0,0,0,0,0,0,1,0,http://www.facebook.com/2008/fbml,,,,https://www.instagram.com/meadowhillwellness/,"Acupuncture,Pain Management,Massage Therapy",yelp,1,,Public Company,Nov-50,,,,,,,,
,,,,,Healing Thyme Therapeutic Massage,"580 Bellerive Rd Ste 5C Annapolis, MD 21401",https://www.HealingThyme4u.com,4105707458,healingthym34u@gmail.com,,,5,1,,,342,11,349,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapy,Massage",yelp,1,,,,,,,,,,,
,,,,,Hand and Stone Massage and Facial Spa,"2480 Solomon's Island Rd, Annapolis, MD 21401",https://www.handandstoneannapolis.com/,4438377726,operations.danver@handandstone.com,"4,3",210,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/handandstoneannapolis,https://twitter.com/HandAndStoneUSA,,https://www.youtube.com/user/HandAndStone,https://www.instagram.com/handandstoneusa/,"Massage therapist in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Eternal Thai Massage,"703 Giddings Ave Ste L3 Annapolis , MD 21401",https://www.eternalthaimassage.com,6672042136,eternalthaimassage@gmail.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/profile.php?id=61558443239078,,,,,Massage,yelp,1,,,,,,,,,,,
,,,,,Asian Massage,"167-C Jennifer Rd, Annapolis, MD 21401",https://www.asiamassagereflexology.online/,4102663973,ying2678@yahoo.com,"3,9",59,,,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Massage therapist in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Massage Envy,"2327 B Forest Dr, Annapolis, MD 21401",https://locations.massageenvy.com/maryland/annapolis/2327-b-forest-dr.html?utm_source=GMB&utm_medium=useractions&utm_campaign=website,4102244184,sarah.alhadithi@massageenvy.com,"4,5",242,,,,,,,,1,1,1,0,0,0,0,1,1,0,https://www.facebook.com/154357097985273,https://twitter.com/MassageEnvy,,,https://www.instagram.com/massageenvy/,"Massage spa in Parole, Maryland",google-places,1,,,,,,,,,,,
,,,,,Tanja Phul Acupuncture,"312 Burnside St, Annapolis, MD 21403",http://www.tanjaphul.com,4439499065,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage Therapists,Acupuncture,Alternative Medicine &amp; Health Practitioners",yellowpages,1,,,,,,,,,,,
,,,,,Sun Spa,"2619 Housley Rd Annapolis, MD 21401",http://www.sunspame.com,4102660686,,"4,6",276,"4,3",91,,,,,,1,1,0,0,0,0,0,0,1,0,,,,,,"Eyelash Service,Massage,Nail Salons",yelp,1,,,,,,,,,,,
,,,,,SagesMassage,"31 Old Solomon's Island Rd Annapolis, MD 21401",http://www.sagesmassage.com,7739728557,jen@sagesmassage.com,"4,9",10,"4,6",9,,,,,,1,1,0,0,0,0,0,1,1,1,,,https://www.linkedin.com/company/sagesmassage,,,"Massage Therapy,Reflexology,Reiki",yelp,1,2008,Self-Employed,1,,,,,,,,
,,,,,Nourishing Journey,"8975 Guilford Rd Ste 170 Columbia, MD 21046",http://www.nourishing-journey.com,4109923001,info@nourishing-journey.com,,,4,38,,,,,,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/NourishingJourneyColumbia/,https://twitter.com/NourishingJrny,,https://www.youtube.com/channel/UCiCH7vacDRlHBlkmiqfLxmg,https://www.instagram.com/nourishing.journey.cafe/,"Massage Therapy,Naturopathic/Holistic,Reiki",yelp,1,,Privately Held,10-Feb,,,,,,,,
,,,,,New Leaf Massage,"56 Maryland Ave, Annapolis, MD 21401",http://www.massagebook.com/biz/newleafmassageannapolis,3214052599,support@massagebook.com,"4,7",38,,,,,48118,,,0,0,0,0,0,0,0,1,1,0,,,,,,"Massage therapist in Annapolis, Maryland",google-places,1,2011,Public Company,Nov-50,,,,,,,,
,,,,,Lucy’s Health Acupressure,"69 Mayo Rd Ste 104 Edgewater, MD 21037",http://www.lucysspa.com,4434998088,,,,"4,2",10,,,,,,0,0,0,0,0,0,0,1,0,0,,,,,,"Reflexology,Massage Therapy,Tui Na",yelp,1,,,,,,,,,,,
,,,,,Healing Asian Spa,"1605 Annapolis Mall Rd Annapolis, MD 21401",http://www.healingasianspamd.com,2402529352,healingasianspamd@gmail.com,,,"4,4",22,,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,"Reflexology,Massage Therapy",yelp,1,,,,,,,,,,,
,,,,,Eastport Bodyworks Massage Therapy,"175 Woods Dr Annapolis, MD 21403",http://www.eastportbodyworksmassage.com,4102125511,judy@epbody.com,,,5,2,,,,,,0,0,0,0,0,0,0,1,1,1,,,,,,Massage Therapy,yelp,1,,,,,,,,,,,
,,,,,East West Healing Arts,"1321 Generals Hwy Ste 203, Crownsville, MD 21032",http://www.east-westhealingarts.com,4109230090,info@east-westhealingarts.com,,,,,,,,,,1,0,0,0,0,0,0,1,1,1,,,,,,"Massage Therapists,Alternative Medicine &amp; Health Practitioners,Acupuncture",yellowpages,1,,,,,,,,,,,
,,,,,Denergy Massage and Myofascial Release,"20 Ridgely Ave #202, Annapolis, MD 21401",http://www.denergymassage.com/,4106437660,denny@denergymassage.com,5,1,,,,,,,,1,0,0,0,0,0,0,1,1,0,https://www.facebook.com/n/?kimberly.scullion&aref=1490037405500797&medium=email&mid=54b2e14abc2abG51b7af6eG54b2e5e41c57dG52&bcode=1.1490037400.AblSDNbDwqn8k0Sx&n_m=dendendoyle%40yahoo.com,,,http://www.youtube.com/watch?v=v_feOG94IAs&feature=plcp,,"Massage therapist in Annapolis, Maryland",google-places,1,,,,,,,,,,,
,,,,,Chesapeake Serenity Massage,"1517 Ritchie Hwy Ste L7 Arnold, MD 21012",http://www.chesapeakeserenitymassage.com,4103107718,,5,16,5,1,,,,,,0,1,0,0,0,0,0,1,1,0,,,,,,"Massage Therapy,Massage,Reflexology",yelp,1,,,,,,,,,,,
,,,,,Bliss Nails & spa,"89 Forest Plz Annapolis, MD 21401",http://www.blissannapolis.com,4105715400,blissannapolis@gmail.com,"4,1",251,"3,3",179,"4,1",186,1428,828,1400,0,0,0,0,0,0,0,1,1,1,https://www.facebook.com/BlissSalonAnnapolis/,,,,https://www.instagram.com/blissofannapolis/,"Nail Salons,Massage,Eyelash Service",yelp,1,,,,,,,,,,,
,,,,,Anahata Massage & Wellness,"2603 Housely Rd Ste 213 Annapolis, MD 21401",http://www.anahatamassage.org,4439061446,,,,5,1,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,"Massage,Massage Therapy",yelp,1,,,,,,,,,,,
,,,,,Vaughan Diann Salon And Spa,"2001 Tidewater Colony Annapolis, MD 21403",http://vaughandiann.com,4105711112,vaughandiann@vaughandiann.com,,,"4,6",34,"4,3",213,1596,1411,1600,1,1,0,0,0,0,0,1,1,0,https://www.facebook.com/vaughandiann,,,,https://www.instagram.com/vaughandiannsalonandspa/?igshid=NTc4MTIwNjQ2YQ%3D%3D,"Hair Salons,Waxing,Massage",yelp,1,,,,,,,,,,,
,,,,,Shiatsu For Health,"1160 Spa Rd Ste 1B Annapolis, MD 21403",http://shiatsunow.com,3018019922,leeann@shiatsunow.com,5,14,5,3,,,,,115,0,0,0,0,0,0,0,1,1,1,https://www.facebook.com/shiatsuforhealth,,,,,Massage Therapy,yelp,1,,,,,,,,,,,
,,,,,Nurturing Hanz Massage,"509 S Cherry Grove Ave Ste 1A Annapolis, MD 21401",http://nurturinghanz.massagetherapy.com,4105441056,adaboje@massagetherapy.com,,,"3,2",30,,,,,,1,1,0,0,0,0,0,0,1,0,https://www.facebook.com/Nurturing-Hanz-Therapeutic-Massage-367227083371207/,,,,,Massage Therapy,yelp,1,,,,,,,,,,,
,,,,,Maryland Disc Institute,"43 Solomons Island Rd Ste 201 Annapolis, MD 21401",http://mddiscinstitute.com,4102663888,,5,8,"4,4",7,,,,,,0,1,0,0,0,0,0,0,1,0,https://www.facebook.com/marylanddiscinstitute/,,,,,"Chiropractors,Acupuncture,Massage Therapy",yelp,1,,,,,,,,,,,
,,,,,Kunlun Mountain Acupuncture,"1730 West St Ste 107 Annapolis, MD 21401",http://kunlunmtn.com,4102242328,appts@kunlunmtn.com,,,,,,,,,,1,1,0,0,0,0,0,1,1,1,https://www.facebook.com/sharer/sharer.php?u=https://kunlunmtn.com/health-education-classes/updated-policies-and-procedures-for-re-opening-june-2020/,https://twitter.com/intent/tweet?text=Updated%20Policies%20and%20Procedures%20for%20Re-opening%20June%202020 https://kunlunmtn.com/health-education-classes/updated-policies-and-procedures-for-re-opening-june-2020/,,,,"Acupuncture,Reiki,Massage Therapy",yelp,1,,,,,,,,,,,
